id,date,day,time,tasker_id,position,hourly_rate,num_completed_tasks,total_appearance,total_hired,hired,category,hired_rate
1118,18,Monday,PM,1007081910,6,44,366,198,19,0,Furniture Assembly,0.10 
1118,18,Monday,PM,1007164698,7,31,54,48,1,0,Furniture Assembly,0.02 
1118,18,Monday,PM,1014171509,8,26,49,54,13,0,Furniture Assembly,0.24 
1118,18,Monday,PM,1012256631,9,27,86,50,0,0,Furniture Assembly,0.00 
1118,18,Monday,PM,1007064489,10,38,200,165,8,0,Furniture Assembly,0.05 
1118,18,Monday,PM,1009549431,11,43,523,162,2,0,Furniture Assembly,0.01 
1118,18,Monday,PM,1014675294,12,30,69,387,5,0,Furniture Assembly,0.01 
1118,18,Monday,PM,1015015238,13,38,152,290,4,0,Furniture Assembly,0.01 
1118,18,Monday,PM,1013578792,14,30,24,144,2,0,Furniture Assembly,0.01 
1118,18,Monday,PM,1011914012,15,29,0,40,1,0,Furniture Assembly,0.03 
1119,18,Monday,PM,1014318666,1,55,201,159,3,0,Mounting,0.02 
1119,18,Monday,PM,1010578972,2,60,318,145,1,0,Mounting,0.01 
1119,18,Monday,PM,1014423146,3,65,749,260,14,0,Mounting,0.05 
1119,18,Monday,PM,1008291615,4,70,595,36,0,0,Mounting,0.00 
1119,18,Monday,PM,1008861741,5,70,614,9,9,1,Mounting,1.00 
1119,18,Monday,PM,1014261951,6,72,103,13,0,0,Mounting,0.00 
1119,18,Monday,PM,1008862713,7,75,179,152,1,0,Mounting,0.01 
1119,18,Monday,PM,1014020136,8,75,104,37,7,0,Mounting,0.19 
1119,18,Monday,PM,1014503419,9,75,27,103,5,0,Mounting,0.05 
1119,18,Monday,PM,1014586046,10,85,364,154,0,0,Mounting,0.00 
1119,18,Monday,PM,1011977907,11,90,20,15,0,0,Mounting,0.00 
1119,18,Monday,PM,1014157578,12,100,237,262,1,0,Mounting,0.00 
1120,18,Monday,PM,1014318666,1,55,201,159,3,0,Mounting,0.02 
1120,18,Monday,PM,1010578972,2,60,318,145,1,0,Mounting,0.01 
1120,18,Monday,PM,1014423146,3,65,749,260,14,0,Mounting,0.05 
1120,18,Monday,PM,1008291615,4,70,595,36,0,0,Mounting,0.00 
1120,18,Monday,PM,1008861741,5,70,614,9,9,1,Mounting,1.00 
1120,18,Monday,PM,1014261951,6,72,103,13,0,0,Mounting,0.00 
1120,18,Monday,PM,1008862713,7,75,179,152,1,0,Mounting,0.01 
1120,18,Monday,PM,1014020136,8,75,104,37,7,0,Mounting,0.19 
1120,18,Monday,PM,1014503419,9,75,27,103,5,0,Mounting,0.05 
1120,18,Monday,PM,1014586046,10,85,364,154,0,0,Mounting,0.00 
1120,18,Monday,PM,1011977907,11,90,20,15,0,0,Mounting,0.00 
1120,18,Monday,PM,1014157578,12,100,237,262,1,0,Mounting,0.00 
1121,18,Monday,PM,1013541041,1,45,39,106,9,0,Moving Help,0.08 
1121,18,Monday,PM,1010801075,2,43,126,21,1,0,Moving Help,0.05 
1121,18,Monday,PM,1012666042,3,34,0,61,1,0,Moving Help,0.02 
1121,18,Monday,PM,1012701057,4,20,1,20,0,0,Moving Help,0.00 
1121,18,Monday,PM,1014983247,5,40,59,55,0,0,Moving Help,0.00 
1121,18,Monday,PM,1008993679,6,55,328,38,0,0,Moving Help,0.00 
1121,18,Monday,PM,1008998514,7,50,197,10,0,0,Moving Help,0.00 
1121,18,Monday,PM,1011948155,8,38,5,90,0,0,Moving Help,0.00 
1121,18,Monday,PM,1013356085,9,50,12,141,8,0,Moving Help,0.06 
1121,18,Monday,PM,1007507819,10,50,70,102,0,0,Moving Help,0.00 
1121,18,Monday,PM,1013404271,11,55,9,122,0,0,Moving Help,0.00 
1121,18,Monday,PM,1013739197,12,60,107,27,0,0,Moving Help,0.00 
1121,18,Monday,PM,1009711314,13,65,88,25,0,0,Moving Help,0.00 
1121,18,Monday,PM,1014697426,14,38,34,37,0,0,Moving Help,0.00 
1121,18,Monday,PM,1007622369,15,200,0,23,0,0,Moving Help,0.00 
1122,18,Monday,PM,1008593522,1,30,128,58,15,1,Furniture Assembly,0.26 
1122,18,Monday,PM,1013346350,2,35,140,117,2,0,Furniture Assembly,0.02 
1122,18,Monday,PM,1012098963,3,27,1,16,0,0,Furniture Assembly,0.00 
1122,18,Monday,PM,1010242275,4,37,130,82,9,0,Furniture Assembly,0.11 
1122,18,Monday,PM,1006892359,5,40,228,280,11,0,Furniture Assembly,0.04 
1122,18,Monday,PM,1007864774,6,38,111,26,0,0,Furniture Assembly,0.00 
1122,18,Monday,PM,1009530281,7,45,341,179,29,0,Furniture Assembly,0.16 
1122,18,Monday,PM,1013827416,8,29,37,37,0,0,Furniture Assembly,0.00 
1122,18,Monday,PM,1009549431,9,43,523,162,2,0,Furniture Assembly,0.01 
1122,18,Monday,PM,1008887321,10,40,476,290,1,0,Furniture Assembly,0.00 
1122,18,Monday,PM,1007841661,11,35,141,37,7,0,Furniture Assembly,0.19 
1122,18,Monday,PM,1010258401,12,48,503,151,13,0,Furniture Assembly,0.09 
1122,18,Monday,PM,1007981598,13,37,93,172,2,0,Furniture Assembly,0.01 
1122,18,Monday,PM,1011967642,14,25,0,30,0,0,Furniture Assembly,0.00 
1122,18,Monday,PM,1013307670,15,25,0,225,0,0,Furniture Assembly,0.00 
1123,18,Monday,PM,1008593522,1,30,128,58,15,1,Furniture Assembly,0.26 
1123,18,Monday,PM,1013346350,2,35,140,117,2,0,Furniture Assembly,0.02 
1123,18,Monday,PM,1012098963,3,27,1,16,0,0,Furniture Assembly,0.00 
1123,18,Monday,PM,1010242275,4,37,130,82,9,0,Furniture Assembly,0.11 
1123,18,Monday,PM,1006892359,5,40,228,280,11,0,Furniture Assembly,0.04 
1123,18,Monday,PM,1007864774,6,38,111,26,0,0,Furniture Assembly,0.00 
1123,18,Monday,PM,1009530281,7,45,341,179,29,0,Furniture Assembly,0.16 
1123,18,Monday,PM,1013827416,8,29,37,37,0,0,Furniture Assembly,0.00 
1123,18,Monday,PM,1009549431,9,43,523,162,2,0,Furniture Assembly,0.01 
1123,18,Monday,PM,1015018182,10,30,20,94,9,0,Furniture Assembly,0.10 
1123,18,Monday,PM,1008887321,11,40,476,290,1,0,Furniture Assembly,0.00 
1123,18,Monday,PM,1007841661,12,35,141,37,7,0,Furniture Assembly,0.19 
1123,18,Monday,PM,1010258401,13,48,503,151,13,0,Furniture Assembly,0.09 
1123,18,Monday,PM,1007981598,14,37,93,172,2,0,Furniture Assembly,0.01 
1123,18,Monday,PM,1013307670,15,25,0,225,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1008593522,1,30,128,58,15,1,Furniture Assembly,0.26 
1124,18,Monday,PM,1006892359,2,40,228,280,11,0,Furniture Assembly,0.04 
1124,18,Monday,PM,1012098963,3,27,1,16,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1007864774,4,38,111,26,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1013827416,5,29,37,37,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1015018182,6,30,20,94,9,0,Furniture Assembly,0.10 
1124,18,Monday,PM,1008887321,7,40,476,290,1,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1010258401,8,48,503,151,13,0,Furniture Assembly,0.09 
1124,18,Monday,PM,1007981598,9,37,93,172,2,0,Furniture Assembly,0.01 
1124,18,Monday,PM,1011967642,10,25,0,30,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1008954999,11,49,442,64,6,0,Furniture Assembly,0.09 
1124,18,Monday,PM,1011910582,12,36,30,98,5,0,Furniture Assembly,0.05 
1124,18,Monday,PM,1008927981,13,35,7,26,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1013565150,14,30,0,6,0,0,Furniture Assembly,0.00 
1124,18,Monday,PM,1013307670,15,25,0,225,0,0,Furniture Assembly,0.00 
1125,18,Monday,PM,1006712342,1,30,2,51,2,0,Moving Help,0.04 
1125,18,Monday,PM,1006648538,2,70,57,99,4,0,Moving Help,0.04 
1125,18,Monday,PM,1013542297,3,75,23,102,11,0,Moving Help,0.11 
1125,18,Monday,PM,1007283421,4,75,164,290,2,0,Moving Help,0.01 
1125,18,Monday,PM,1009606547,5,95,842,106,13,1,Moving Help,0.12 
1125,18,Monday,PM,1008127794,6,95,630,65,4,0,Moving Help,0.06 
1125,18,Monday,PM,1009114267,7,95,1082,182,11,0,Moving Help,0.06 
1125,18,Monday,PM,1009596380,8,95,52,123,2,0,Moving Help,0.02 
1125,18,Monday,PM,1009012203,9,125,863,53,2,0,Moving Help,0.04 
1125,18,Monday,PM,1008746021,10,135,686,82,3,0,Moving Help,0.04 
1125,18,Monday,PM,1008862713,11,135,179,152,1,0,Moving Help,0.01 
1125,18,Monday,PM,1014586046,12,200,365,154,0,0,Moving Help,0.00 
1125,18,Monday,PM,1014278760,13,105,32,70,11,0,Moving Help,0.16 
1125,18,Monday,PM,1014157578,14,180,237,262,1,0,Moving Help,0.00 
1125,18,Monday,PM,1012943753,15,150,51,63,0,0,Moving Help,0.00 
1126,18,Monday,PM,1013542297,1,75,23,102,11,0,Moving Help,0.11 
1126,18,Monday,PM,1007283421,2,75,164,290,2,0,Moving Help,0.01 
1126,18,Monday,PM,1009606547,3,95,842,106,13,1,Moving Help,0.12 
1126,18,Monday,PM,1008127794,4,95,630,65,4,0,Moving Help,0.06 
1126,18,Monday,PM,1009114267,5,95,1082,182,11,0,Moving Help,0.06 
1126,18,Monday,PM,1009596380,6,95,52,123,2,0,Moving Help,0.02 
1126,18,Monday,PM,1009012203,7,125,863,53,2,0,Moving Help,0.04 
1126,18,Monday,PM,1008746021,8,135,686,82,3,0,Moving Help,0.04 
1126,18,Monday,PM,1008862713,9,135,179,152,1,0,Moving Help,0.01 
1126,18,Monday,PM,1014586046,10,200,365,154,0,0,Moving Help,0.00 
1126,18,Monday,PM,1014278760,11,105,32,70,11,0,Moving Help,0.16 
1126,18,Monday,PM,1014157578,12,180,237,262,1,0,Moving Help,0.00 
1126,18,Monday,PM,1012943753,13,150,51,63,0,0,Moving Help,0.00 
1126,18,Monday,PM,1008992879,14,120,986,52,0,0,Moving Help,0.00 
1126,18,Monday,PM,1008882890,15,200,439,14,0,0,Moving Help,0.00 
1127,18,Monday,PM,1007081910,1,44,366,198,19,0,Moving Help,0.10 
1127,18,Monday,PM,1008900959,2,38,10,87,8,1,Moving Help,0.09 
1127,18,Monday,PM,1012666042,3,34,0,61,1,0,Moving Help,0.02 
1127,18,Monday,PM,1014983247,4,40,59,55,0,0,Moving Help,0.00 
1127,18,Monday,PM,1013785284,5,35,0,19,0,0,Moving Help,0.00 
1127,18,Monday,PM,1011948155,6,38,5,90,0,0,Moving Help,0.00 
1127,18,Monday,PM,1013428871,7,50,37,22,0,0,Moving Help,0.00 
1127,18,Monday,PM,1014725966,8,60,158,57,8,0,Moving Help,0.14 
1127,18,Monday,PM,1013404271,9,55,9,122,0,0,Moving Help,0.00 
1127,18,Monday,PM,1009711314,10,65,88,25,0,0,Moving Help,0.00 
1127,18,Monday,PM,1009636339,11,75,601,43,3,0,Moving Help,0.07 
1127,18,Monday,PM,1010118053,12,70,9,74,0,0,Moving Help,0.00 
1127,18,Monday,PM,1014503419,13,75,27,103,5,0,Moving Help,0.05 
1127,18,Monday,PM,1007283421,14,75,164,290,2,0,Moving Help,0.01 
1127,18,Monday,PM,1011977907,15,85,20,15,0,0,Moving Help,0.00 
1128,18,Monday,PM,1014711501,1,47,96,58,9,1,Moving Help,0.16 
1128,18,Monday,PM,1013172333,2,28,12,64,5,0,Moving Help,0.08 
1128,18,Monday,PM,1012361445,3,40,0,37,0,0,Moving Help,0.00 
1128,18,Monday,PM,1013598825,4,43,15,38,6,0,Moving Help,0.16 
1128,18,Monday,PM,1013329962,5,40,21,75,3,0,Moving Help,0.04 
1128,18,Monday,PM,1012998554,6,36,6,44,3,0,Moving Help,0.07 
1128,18,Monday,PM,1014983247,7,40,59,55,0,0,Moving Help,0.00 
1128,18,Monday,PM,1006712342,8,30,2,51,2,0,Moving Help,0.04 
1128,18,Monday,PM,1007507819,9,50,70,102,0,0,Moving Help,0.00 
1128,18,Monday,PM,1013404271,10,55,9,122,0,0,Moving Help,0.00 
1128,18,Monday,PM,1014101349,11,70,79,58,10,0,Moving Help,0.17 
1128,18,Monday,PM,1006648538,12,70,57,99,4,0,Moving Help,0.04 
1128,18,Monday,PM,1009770990,13,70,69,13,0,0,Moving Help,0.00 
1128,18,Monday,PM,1006655883,14,75,198,30,0,0,Moving Help,0.00 
1128,18,Monday,PM,1007622369,15,200,0,23,0,0,Moving Help,0.00 
1129,18,Monday,PM,1007485847,1,75,136,32,6,1,Moving Help,0.19 
1129,18,Monday,PM,1007283421,2,75,164,290,2,0,Moving Help,0.01 
1129,18,Monday,PM,1014100703,3,85,299,28,1,0,Moving Help,0.04 
1129,18,Monday,PM,1009114267,4,95,1082,182,11,0,Moving Help,0.06 
1129,18,Monday,PM,1009596380,5,95,52,123,2,0,Moving Help,0.02 
1129,18,Monday,PM,1014146706,6,95,230,32,2,0,Moving Help,0.06 
1129,18,Monday,PM,1010591308,7,200,942,131,4,0,Moving Help,0.03 
1129,18,Monday,PM,1014586046,8,200,365,154,0,0,Moving Help,0.00 
1129,18,Monday,PM,1013283344,9,170,74,227,0,0,Moving Help,0.00 
1129,18,Monday,PM,1009837974,10,110,980,69,7,0,Moving Help,0.10 
1129,18,Monday,PM,1015009377,11,190,154,60,2,0,Moving Help,0.03 
1129,18,Monday,PM,1009592218,12,145,231,144,0,0,Moving Help,0.00 
1129,18,Monday,PM,1008992879,13,120,986,52,0,0,Moving Help,0.00 
1129,18,Monday,PM,1008882890,14,200,439,14,0,0,Moving Help,0.00 
1129,18,Monday,PM,1014479122,15,115,186,25,3,0,Moving Help,0.12 
1130,18,Monday,PM,1013165984,1,50,501,178,36,0,Mounting,0.20 
1130,18,Monday,PM,1008565600,2,41,336,36,18,0,Mounting,0.50 
1130,18,Monday,PM,1012847485,3,34,2,45,3,0,Mounting,0.07 
1130,18,Monday,PM,1012164947,4,49,89,107,18,0,Mounting,0.17 
1130,18,Monday,PM,1013229872,5,55,333,190,15,0,Mounting,0.08 
1130,18,Monday,PM,1014315490,6,55,263,207,19,1,Mounting,0.09 
1130,18,Monday,PM,1006892359,7,51,228,280,11,0,Mounting,0.04 
1130,18,Monday,PM,1013794735,8,55,150,215,35,0,Mounting,0.16 
1130,18,Monday,PM,1012043028,9,38,43,438,59,0,Mounting,0.13 
1130,18,Monday,PM,1014629676,10,43,38,311,1,0,Mounting,0.00 
1130,18,Monday,PM,1008930827,11,50,397,69,1,0,Mounting,0.01 
1130,18,Monday,PM,1013346350,12,51,140,117,2,0,Mounting,0.02 
1130,18,Monday,PM,1007667196,13,55,163,67,0,0,Mounting,0.00 
1130,18,Monday,PM,1014937145,14,40,22,29,5,0,Mounting,0.17 
1130,18,Monday,PM,1013307670,15,35,0,225,0,0,Mounting,0.00 
1131,18,Monday,PM,1012164947,1,49,89,107,18,0,Mounting,0.17 
1131,18,Monday,PM,1013229872,2,55,333,190,15,0,Mounting,0.08 
1131,18,Monday,PM,1013307670,3,35,0,225,0,0,Mounting,0.00 
1131,18,Monday,PM,1014315490,4,55,263,207,19,1,Mounting,0.09 
1131,18,Monday,PM,1013794735,5,55,150,215,35,0,Mounting,0.16 
1131,18,Monday,PM,1012043028,6,38,43,438,59,0,Mounting,0.13 
1131,18,Monday,PM,1008930827,7,50,397,69,1,0,Mounting,0.01 
1131,18,Monday,PM,1013346350,8,51,140,117,2,0,Mounting,0.02 
1131,18,Monday,PM,1007667196,9,55,163,67,0,0,Mounting,0.00 
1131,18,Monday,PM,1014937145,10,40,22,29,5,0,Mounting,0.17 
1131,18,Monday,PM,1014093099,11,37,12,73,0,0,Mounting,0.00 
1131,18,Monday,PM,1008782548,12,58,1397,33,1,0,Mounting,0.03 
1131,18,Monday,PM,1009198916,13,34,33,116,0,0,Mounting,0.00 
1131,18,Monday,PM,1009226132,14,60,1239,209,6,0,Mounting,0.03 
1131,18,Monday,PM,1013356085,15,43,12,141,8,0,Mounting,0.06 
1132,18,Monday,PM,1013165984,1,50,501,178,36,1,Mounting,0.20 
1132,18,Monday,PM,1013841544,2,38,41,58,5,0,Mounting,0.09 
1132,18,Monday,PM,1013307670,3,35,0,225,0,0,Mounting,0.00 
1132,18,Monday,PM,1008593522,4,35,129,58,15,0,Mounting,0.26 
1132,18,Monday,PM,1014315490,5,55,263,207,19,0,Mounting,0.09 
1132,18,Monday,PM,1006892359,6,51,228,280,11,0,Mounting,0.04 
1132,18,Monday,PM,1013794735,7,55,150,215,35,0,Mounting,0.16 
1132,18,Monday,PM,1014629676,8,43,38,311,1,0,Mounting,0.00 
1132,18,Monday,PM,1008930827,9,50,397,69,1,0,Mounting,0.01 
1132,18,Monday,PM,1013346350,10,51,140,117,2,0,Mounting,0.02 
1132,18,Monday,PM,1014937145,11,40,22,29,5,0,Mounting,0.17 
1132,18,Monday,PM,1014318666,12,55,201,159,3,0,Mounting,0.02 
1132,18,Monday,PM,1007081910,13,57,367,198,19,0,Mounting,0.10 
1132,18,Monday,PM,1014093099,14,37,12,73,0,0,Mounting,0.00 
1132,18,Monday,PM,1009198916,15,34,33,116,0,0,Mounting,0.00 
1133,18,Monday,PM,1013165984,1,50,501,178,36,1,Mounting,0.20 
1133,18,Monday,PM,1013841544,2,38,41,58,5,0,Mounting,0.09 
1133,18,Monday,PM,1013307670,3,35,0,225,0,0,Mounting,0.00 
1133,18,Monday,PM,1008593522,4,35,129,58,15,0,Mounting,0.26 
1133,18,Monday,PM,1014315490,5,55,263,207,19,0,Mounting,0.09 
1133,18,Monday,PM,1006892359,6,51,228,280,11,0,Mounting,0.04 
1133,18,Monday,PM,1013794735,7,55,150,215,35,0,Mounting,0.16 
1133,18,Monday,PM,1014629676,8,43,38,311,1,0,Mounting,0.00 
1133,18,Monday,PM,1008930827,9,50,397,69,1,0,Mounting,0.01 
1133,18,Monday,PM,1013346350,10,51,140,117,2,0,Mounting,0.02 
1133,18,Monday,PM,1014937145,11,40,22,29,5,0,Mounting,0.17 
1133,18,Monday,PM,1014318666,12,55,201,159,3,0,Mounting,0.02 
1133,18,Monday,PM,1007081910,13,57,367,198,19,0,Mounting,0.10 
1133,18,Monday,PM,1014093099,14,37,12,73,0,0,Mounting,0.00 
1133,18,Monday,PM,1009549431,15,58,524,162,2,0,Mounting,0.01 
1134,18,Monday,PM,1009558627,1,35,925,136,25,0,Furniture Assembly,0.18 
1134,18,Monday,PM,1008930827,2,43,397,69,1,1,Furniture Assembly,0.01 
1134,18,Monday,PM,1013307670,3,25,0,225,0,0,Furniture Assembly,0.00 
1134,18,Monday,PM,1010446310,4,60,441,23,4,0,Furniture Assembly,0.17 
1134,18,Monday,PM,1009185352,5,39,176,203,17,0,Furniture Assembly,0.08 
1134,18,Monday,PM,1010777270,6,26,81,6,2,0,Furniture Assembly,0.33 
1134,18,Monday,PM,1013407418,7,28,28,55,11,0,Furniture Assembly,0.20 
1134,18,Monday,PM,1009544007,8,28,35,40,2,0,Furniture Assembly,0.05 
1134,18,Monday,PM,1013810999,9,26,22,33,6,0,Furniture Assembly,0.18 
1134,18,Monday,PM,1013346350,10,35,140,117,2,0,Furniture Assembly,0.02 
1134,18,Monday,PM,1009264688,11,43,207,94,4,0,Furniture Assembly,0.04 
1134,18,Monday,PM,1009647188,12,42,227,147,13,0,Furniture Assembly,0.09 
1134,18,Monday,PM,1007864774,13,38,111,26,0,0,Furniture Assembly,0.00 
1134,18,Monday,PM,1009606144,14,42,308,120,1,0,Furniture Assembly,0.01 
1134,18,Monday,PM,1007622369,15,95,0,23,0,0,Furniture Assembly,0.00 
1135,18,Monday,PM,1009647188,1,45,227,147,13,1,Moving Help,0.09 
1135,18,Monday,PM,1009490501,2,48,760,61,5,0,Moving Help,0.08 
1135,18,Monday,PM,1007622369,3,200,0,23,0,0,Moving Help,0.00 
1135,18,Monday,PM,1007981598,4,45,93,172,2,0,Moving Help,0.01 
1135,18,Monday,PM,1008724560,5,49,540,77,1,0,Moving Help,0.01 
1135,18,Monday,PM,1015015238,6,48,152,290,4,0,Moving Help,0.01 
1135,18,Monday,PM,1007081910,7,44,367,198,19,0,Moving Help,0.10 
1135,18,Monday,PM,1007555295,8,35,27,76,3,0,Moving Help,0.04 
1135,18,Monday,PM,1006892359,9,51,228,280,11,0,Moving Help,0.04 
1135,18,Monday,PM,1008930827,10,40,397,69,1,0,Moving Help,0.01 
1135,18,Monday,PM,1013541041,11,45,39,106,9,0,Moving Help,0.08 
1135,18,Monday,PM,1009549431,12,47,524,162,2,0,Moving Help,0.01 
1135,18,Monday,PM,1010801075,13,43,126,21,1,0,Moving Help,0.05 
1135,18,Monday,PM,1014508755,14,50,127,608,7,0,Moving Help,0.01 
1135,18,Monday,PM,1012721539,15,38,0,19,0,0,Moving Help,0.00 
1136,18,Monday,PM,1008270525,1,45,258,50,7,0,Mounting,0.14 
1136,18,Monday,PM,1013165984,2,50,501,178,36,0,Mounting,0.20 
1136,18,Monday,PM,1012014762,3,45,0,30,0,0,Mounting,0.00 
1136,18,Monday,PM,1007064489,4,45,200,165,8,0,Mounting,0.05 
1136,18,Monday,PM,1007572527,5,50,199,34,4,0,Mounting,0.12 
1136,18,Monday,PM,1013841544,6,38,41,58,5,0,Mounting,0.09 
1136,18,Monday,PM,1012164947,7,49,89,107,18,0,Mounting,0.17 
1136,18,Monday,PM,1013229872,8,55,333,190,15,0,Mounting,0.08 
1136,18,Monday,PM,1014315490,9,55,263,207,19,0,Mounting,0.09 
1136,18,Monday,PM,1014508755,10,49,127,608,7,0,Mounting,0.01 
1136,18,Monday,PM,1012043028,11,38,44,438,59,0,Mounting,0.13 
1136,18,Monday,PM,1007667196,12,55,163,67,0,0,Mounting,0.00 
1136,18,Monday,PM,1014937145,13,40,22,29,5,0,Mounting,0.17 
1136,18,Monday,PM,1007081910,14,57,367,198,19,1,Mounting,0.10 
1136,18,Monday,PM,1012844094,15,100,0,19,0,0,Mounting,0.00 
1137,18,Monday,PM,1010611345,1,37,594,65,5,1,Furniture Assembly,0.08 
1137,18,Monday,PM,1014318666,2,42,201,159,3,0,Furniture Assembly,0.02 
1137,18,Monday,PM,1011955278,3,29,0,53,0,0,Furniture Assembly,0.00 
1137,18,Monday,PM,1008930827,4,43,397,69,1,0,Furniture Assembly,0.01 
1137,18,Monday,PM,1010446310,5,60,441,23,4,0,Furniture Assembly,0.17 
1137,18,Monday,PM,1009068727,6,70,538,14,0,0,Furniture Assembly,0.00 
1137,18,Monday,PM,1009185352,7,39,176,203,17,0,Furniture Assembly,0.08 
1137,18,Monday,PM,1008011494,8,36,127,63,5,0,Furniture Assembly,0.08 
1137,18,Monday,PM,1009104851,9,25,31,35,14,0,Furniture Assembly,0.40 
1137,18,Monday,PM,1009544007,10,28,35,40,2,0,Furniture Assembly,0.05 
1137,18,Monday,PM,1013346350,11,35,140,117,2,0,Furniture Assembly,0.02 
1137,18,Monday,PM,1012043028,12,31,44,438,59,0,Furniture Assembly,0.13 
1137,18,Monday,PM,1009264688,13,43,207,94,4,0,Furniture Assembly,0.04 
1137,18,Monday,PM,1007864774,14,38,111,26,0,0,Furniture Assembly,0.00 
1137,18,Monday,PM,1013307670,15,25,0,225,0,0,Furniture Assembly,0.00 
1138,18,Monday,PM,1008270525,1,45,258,50,7,0,Mounting,0.14 
1138,18,Monday,PM,1013165984,2,50,502,178,36,1,Mounting,0.20 
1138,18,Monday,PM,1012170634,3,38,0,115,1,0,Mounting,0.01 
1138,18,Monday,PM,1013841544,4,38,41,58,5,0,Mounting,0.09 
1138,18,Monday,PM,1013229872,5,55,333,190,15,0,Mounting,0.08 
1138,18,Monday,PM,1014315490,6,55,263,207,19,0,Mounting,0.09 
1138,18,Monday,PM,1012043028,7,38,44,438,59,0,Mounting,0.13 
1138,18,Monday,PM,1007667196,8,55,163,67,0,0,Mounting,0.00 
1138,18,Monday,PM,1014240354,9,57,391,42,0,0,Mounting,0.00 
1138,18,Monday,PM,1014832736,10,50,101,33,1,0,Mounting,0.03 
1138,18,Monday,PM,1014093099,11,37,12,73,0,0,Mounting,0.00 
1138,18,Monday,PM,1009549431,12,58,524,162,2,0,Mounting,0.01 
1138,18,Monday,PM,1011998806,13,45,10,46,0,0,Mounting,0.00 
1138,18,Monday,PM,1013356085,14,43,12,141,8,0,Mounting,0.06 
1138,18,Monday,PM,1011914012,15,38,0,40,1,0,Mounting,0.03 
1139,18,Monday,PM,1012129703,1,40,18,24,7,0,Moving Help,0.29 
1139,18,Monday,PM,1013541041,2,45,39,106,9,0,Moving Help,0.08 
1139,18,Monday,PM,1012361445,3,40,0,37,0,0,Moving Help,0.00 
1139,18,Monday,PM,1013329962,4,40,21,75,3,0,Moving Help,0.04 
1139,18,Monday,PM,1012701057,5,20,1,20,0,0,Moving Help,0.00 
1139,18,Monday,PM,1008900959,6,38,10,87,8,0,Moving Help,0.09 
1139,18,Monday,PM,1014983247,7,40,59,55,0,0,Moving Help,0.00 
1139,18,Monday,PM,1008993679,8,55,328,38,0,0,Moving Help,0.00 
1139,18,Monday,PM,1008998514,9,50,197,10,0,0,Moving Help,0.00 
1139,18,Monday,PM,1011948155,10,38,5,90,0,0,Moving Help,0.00 
1139,18,Monday,PM,1013356085,11,50,12,141,8,0,Moving Help,0.06 
1139,18,Monday,PM,1007507819,12,50,70,102,0,0,Moving Help,0.00 
1139,18,Monday,PM,1014725966,13,60,158,57,8,1,Moving Help,0.14 
1139,18,Monday,PM,1013404271,14,55,9,122,0,0,Moving Help,0.00 
1139,18,Monday,PM,1012038532,15,40,0,90,5,0,Moving Help,0.06 
1140,18,Monday,PM,1013541041,1,45,39,106,9,0,Moving Help,0.08 
1140,18,Monday,PM,1013329962,2,40,21,75,3,0,Moving Help,0.04 
1140,18,Monday,PM,1012038532,3,40,0,90,5,0,Moving Help,0.06 
1140,18,Monday,PM,1012701057,4,20,1,20,0,0,Moving Help,0.00 
1140,18,Monday,PM,1008900959,5,38,10,87,8,0,Moving Help,0.09 
1140,18,Monday,PM,1014983247,6,40,59,55,0,0,Moving Help,0.00 
1140,18,Monday,PM,1008993679,7,55,328,38,0,0,Moving Help,0.00 
1140,18,Monday,PM,1008998514,8,50,197,10,0,0,Moving Help,0.00 
1140,18,Monday,PM,1011948155,9,38,5,90,0,0,Moving Help,0.00 
1140,18,Monday,PM,1013356085,10,50,12,141,8,0,Moving Help,0.06 
1140,18,Monday,PM,1007507819,11,50,70,102,0,0,Moving Help,0.00 
1140,18,Monday,PM,1014725966,12,60,158,57,8,1,Moving Help,0.14 
1140,18,Monday,PM,1013404271,13,55,9,122,0,0,Moving Help,0.00 
1140,18,Monday,PM,1008275164,14,55,32,5,2,0,Moving Help,0.40 
1140,18,Monday,PM,1012361445,15,40,0,37,0,0,Moving Help,0.00 
1141,19,Tuesday,AM,1008270525,1,45,258,50,7,0,Mounting,0.14 
1141,19,Tuesday,AM,1013165984,2,50,502,178,36,0,Mounting,0.20 
1141,19,Tuesday,AM,1011914012,3,38,0,40,1,1,Mounting,0.03 
1141,19,Tuesday,AM,1013841544,4,38,41,58,5,0,Mounting,0.09 
1141,19,Tuesday,AM,1013229872,5,55,333,190,15,0,Mounting,0.08 
1141,19,Tuesday,AM,1014315490,6,55,263,207,19,0,Mounting,0.09 
1141,19,Tuesday,AM,1014508755,7,49,127,608,7,0,Mounting,0.01 
1141,19,Tuesday,AM,1012043028,8,38,44,438,59,0,Mounting,0.13 
1141,19,Tuesday,AM,1007667196,9,55,163,67,0,0,Mounting,0.00 
1141,19,Tuesday,AM,1014937145,10,40,22,29,5,0,Mounting,0.17 
